solution_id,number_mp,designation,mag_h,slope_g,code,obs_arc,obs_num,osc_epoch,orb_m,omega,node_omega,inclination,eccentricity,a,orb_date,ceu,ceu_rate,ceu_epoch
4427920383700574337,84,klio,9.32,0.15,0,55557,2020,20180323,358.744716,15.156489,327.525122,9.315093,0.23564034,2.36229882,20171110,0.015,-6.9E-6,20180228
4427920383700574337,85,io,7.61,0.15,10010,55643,2088,20180323,129.341295,123.070704,203.118702,11.961477,0.19422811,2.65248302,20180203,0.022,-1.2E-4,20180228
4427920383700574337,86,semele,8.54,0.15,0,53248,2252,20180323,279.825045,308.947697,86.098658,4.820767,0.21461106,3.10587982,20171110,0.018,6.0E-5,20180228
4427920383700574337,87,sylvia,6.94,0.15,0,44999,3068,20180323,32.20411,263.530421,73.046935,10.876779,0.09275106,3.48190972,20180207,0.015,-3.0E-5,20180228
4427920383700574337,88,thisbe,7.04,0.14,0,55175,2800,20180323,323.645475,36.139378,276.463336,5.213466,0.16170965,2.76937544,20171009,0.017,8.2E-5,20180228
4427920383700574337,89,julia,6.6,0.15,9,55319,1911,20180323,40.589785,45.452447,311.55503,16.126517,0.18457848,2.55063483,20180203,0.016,-3.7E-5,20180228
4427920383700574337,90,antiope,8.27,0.15,9,55268,3461,20180323,74.678421,244.885832,69.970916,2.207095,0.16576383,3.15029631,20180203,0.011,-4.7E-5,20180228
4427920383700574337,92,undina,6.61,0.15,0,53648,1789,20180323,110.222897,239.283274,101.575001,9.930675,0.10414705,3.18712397,20180203,0.021,-9.2E-5,20180228
4427920383700574337,93,minerva,7.9,0.15,4000,43134,1894,20180323,31.089884,274.67531,4.052261,8.558554,0.13900175,2.75518744,20171110,0.019,4.4E-6,20180228
4427920383700574337,95,arethusa,8.0,0.15,0,53081,1938,20180323,0.532788,154.043607,243.026996,12.995039,0.15257791,3.06596106,20180203,0.014,-9.9E-6,20180228
4427920383700574337,96,aegle,7.67,0.15,0,53849,1866,20180323,29.930269,208.974809,321.600918,15.963409,0.13997231,3.05239729,20180203,0.033,2.0E-4,20180228
4427920383700574337,97,klotho,7.63,0.15,0,53760,2262,20180323,220.532375,268.690564,159.631746,11.77661,0.25684469,2.66868505,20171009,0.014,4.3E-5,20180228
4427920383700574337,99,dike,9.43,0.15,0,37615,2001,20180323,153.954965,195.529615,41.527274,13.848771,0.19496367,2.66598639,20180203,0.011,-2.5E-5,20180228
4427920383700574337,100,hekate,7.67,0.15,0,53687,2072,20180323,173.712189,184.605435,127.188389,6.43093,0.16885169,3.08799213,20180203,0.022,-7.9E-5,20180228
4427920383700574337,102,miriam,9.26,0.15,0,54055,2182,20180323,160.276518,147.176445,210.856699,5.178548,0.25276513,2.66040283,20180207,0.03,-2.8E-5,20180228
4427920383700574337,103,hera,7.66,0.15,0,53614,1987,20180323,266.780797,188.076078,136.133996,5.41623,0.07999,2.70381716,20180203,0.023,1.5E-4,20180228
4427920383700574337,104,klymene,8.27,0.15,0,48213,2228,20180323,207.633134,31.812031,41.684152,2.790215,0.16015399,3.14572543,20171012,0.02,5.2E-5,20180228
4427920383700574337,105,artemis,8.57,0.1,0,41399,1918,20180323,58.737955,56.942838,188.259851,21.443475,0.1774638,2.37332257,20171110,0.014,6.4E-7,20180228
4427920383700574337,106,dione,7.41,0.15,0,53639,1933,20180323,155.795693,330.009799,62.14819,4.597448,0.16542882,3.17799738,20180203,0.027,6.9E-5,20180228
4427920383700574337,107,camilla,7.08,0.08,0,54460,2588,20180323,265.906413,306.770734,172.609787,10.001308,0.06559035,3.49117781,20180203,0.012,-1.0E-5,20180228
4427920383700574337,108,hecuba,8.09,0.15,0,50396,2126,20180323,267.593586,205.133978,349.995753,4.219716,0.05562854,3.23799345,20180203,0.027,-1.3E-4,20180228
4427920383700574337,109,felicitas,8.75,0.04,9,54161,1676,20180323,163.482311,56.883772,3.063939,7.856598,0.29733131,2.70040774,20180203,0.021,1.2E-4,20180228
4427920383700574337,110,lydia,7.8,0.2,0,53904,2067,20180323,119.467816,283.275045,56.86717,5.964963,0.08121851,2.73213866,20180203,0.02,-1.2E-4,20180228
4427920383700574337,111,ate,8.02,0.15,0,53851,2190,20180323,332.198772,166.385926,305.740396,4.930971,0.10297734,2.59384046,20180203,0.017,-9.1E-5,20180228
4427920383700574337,112,iphigenia,9.84,0.15,9,53683,2485,20180323,325.144556,17.250072,323.422791,2.599284,0.12748764,2.43343171,20171009,0.013,2.7E-5,20180228
4427920383700574337,113,amalthea,8.74,0.35,9,53644,2333,20180323,28.086372,78.978051,123.462031,5.041923,0.08708158,2.37660768,20180203,0.02,1.1E-4,20180228
4427920383700574337,114,kassandra,8.26,0.15,0,41680,1882,20180323,331.796484,352.351754,164.216336,4.936576,0.13512776,2.67749042,20180203,0.027,-1.9E-4,20180228
4427920383700574337,115,thyra,7.51,0.12,0,52855,1822,20180323,269.287656,97.170448,308.800756,11.593313,0.19293297,2.37911847,20171009,0.016,3.9E-5,20180228
4427920383700574337,116,sirona,7.82,0.15,0,52902,2065,20180323,136.457995,94.581249,63.708959,3.564432,0.14236096,2.76557242,20171110,0.017,2.5E-5,20180228
4427920383700574337,118,peitho,9.14,0.15,0,53125,1550,20180323,206.454139,33.448418,47.683165,7.746179,0.16439172,2.43657932,20171009,0.018,6.4E-5,20180228
4427920383700574337,119,althaea,8.42,0.15,2000,53084,2210,20180323,256.143681,171.143904,203.657382,5.786328,0.08029183,2.58170644,20171009,0.017,7.1E-5,20180228
4427920383700574337,120,lachesis,7.75,0.15,0,53234,1795,20180323,163.036544,233.370784,341.19296,6.962454,0.05239502,3.11925675,20180203,0.014,-5.1E-6,20180228
4427920383700574337,122,gerda,7.87,0.15,0,53132,2379,20180323,265.669084,321.655398,178.135741,1.640264,0.03200936,3.22531317,20180203,0.015,-2.8E-5,20180228
4427920383700574337,123,brunhild,8.9,0.15,8000,53027,2050,20180323,230.606697,125.881976,307.735087,6.414357,0.12036145,2.69428204,20171110,0.016,2.9E-5,20180228
4427920383700574337,124,alkeste,8.11,0.19,0,53066,2533,20180323,122.137368,61.691869,187.990309,2.957294,0.07545933,2.63074098,20180203,0.012,-1.9E-5,20180228
4427920383700574337,125,liberatrix,9.04,0.33,0,53056,3515,20180323,77.810338,109.594824,169.002795,4.663832,0.07766588,2.74396416,20180207,0.013,-1.5E-5,20180228
4427920383700574337,126,velleda,9.27,0.15,9,53013,2286,20180323,97.541711,328.319074,23.314901,2.924628,0.10639525,2.43886869,20180203,0.018,-1.1E-4,20180228
4427920383700574337,127,johanna,8.6,0.15,0,36562,1807,20180323,197.774485,93.968779,31.152841,8.245785,0.06710614,2.75452531,20171213,0.018,6.0E-6,20180228
4427920383700574337,128,nemesis,7.49,0.15,0,52990,2015,20180323,345.487199,303.82211,76.243175,6.245347,0.12723579,2.74970254,20180203,0.015,-8.7E-6,20180228
4427920383700574337,129,antigone,7.07,0.33,0,41873,2557,20180323,218.89275,111.144763,135.681621,12.263037,0.21185009,2.86962164,20180203,0.015,-6.3E-5,20180228
4427920383700574337,130,elektra,7.12,0.15,0,45329,2387,20180323,234.87004,237.110149,145.088105,22.765948,0.20845449,3.12836553,20180207,0.023,1.1E-4,20180228
4427920383700574337,131,vala,10.03,0.15,0,52730,2005,20180323,85.580264,160.256146,65.659907,4.961451,0.06772018,2.4314445,20171110,0.013,1.3E-5,20180228
4427920383700574337,132,aethra,9.38,0.15,800001,31220,1749,20180323,178.777267,255.219659,258.399585,24.994583,0.39003292,2.60738165,20180203,0.011,5.9E-6,20180228
4427920383700574337,133,cyrene,7.98,0.13,0,45046,2260,20180323,66.33233,289.830529,319.032587,7.21444,0.1355987,3.0626531,20171213,0.015,-6.7E-6,20180228
4427920383700574337,134,sophrosyne,8.76,0.28,0,50723,1614,20180323,14.1024,84.581735,345.981564,11.60025,0.11679416,2.56327796,20180203,0.017,-7.6E-5,20180228
4427920383700574337,136,austria,9.69,0.15,0,51506,2122,20180323,102.818112,132.94557,186.461331,9.578777,0.08494371,2.28690971,20180203,0.013,-2.4E-5,20180228
4427920383700574337,137,meliboea,8.05,0.15,0,45624,1945,20180323,327.882525,107.174272,202.22427,13.431653,0.211928,3.12389975,20171009,0.029,1.9E-4,20180228
4427920383700574337,138,tolosa,8.75,0.15,0,37123,2221,20180323,142.641211,260.766046,54.759465,3.203825,0.16257999,2.44875104,20180203,0.018,-1.1E-4,20180228
4427920383700574337,140,siwa,8.34,0.15,80010,51261,2901,20180323,331.49333,196.664529,107.18175,3.185296,0.21414329,2.73406168,20171009,0.021,1.1E-4,20180228
4427920383700574337,141,lumen,8.4,0.15,10,51284,1365,20180323,68.465533,58.029126,318.495489,11.896045,0.21482004,2.66497417,20180203,0.025,-1.8E-4,20180228
4427920383700574337,142,polana,10.27,0.15,0,43768,2390,20180323,298.027622,292.131134,291.2482,2.238475,0.13486171,2.41817081,20180203,0.028,-1.5E-4,20180228
4427920383700574337,143,adria,9.12,0.15,0,50313,2042,20180323,354.646249,252.889249,333.041528,11.442283,0.07477734,2.76221602,20180203,0.028,1.9E-4,20180228
4427920383700574337,144,vibilia,7.91,0.17,0,40986,2026,20180323,276.293374,294.540865,76.196178,4.814222,0.23438188,2.65546251,20171009,0.02,8.9E-5,20180228
4427920383700574337,145,adeona,8.13,0.15,0,48348,1485,20180323,8.931246,44.08498,77.412857,12.635246,0.14411885,2.67282502,20180203,0.034,-2.4E-4,20180228
4427920383700574337,146,lucina,8.2,0.11,0,48326,1701,20180323,330.316976,146.782191,83.959058,13.095711,0.06726118,2.71863059,20180203,0.032,2.1E-4,20180228
4427920383700574337,147,protogeneia,8.7,0.15,0,43588,2377,20180323,200.104563,100.076374,248.33466,1.931171,0.0273802,3.13647797,20180203,0.025,1.1E-4,20180228
4427920383700574337,148,gallia,7.63,0.15,0,50539,2689,20180323,278.579369,252.787596,145.010844,25.290678,0.18683389,2.77081313,20171114,0.02,6.0E-5,20180228
4427920383700574337,149,medusa,10.79,0.15,0,46142,2239,20180323,105.217056,250.475947,159.619474,0.939356,0.06517751,2.17447584,20180207,0.033,-5.2E-5,20180228
4427920383700574337,150,nuwa,8.23,0.15,8000,43345,2476,20180323,251.475487,152.803062,206.150575,2.201208,0.12343,2.98697653,20180203,0.022,1.2E-4,20180228
4427920383700574337,151,abundantia,9.2,0.15,0,48576,1968,20180323,283.077958,131.408657,38.869197,6.434873,0.03341783,2.59211384,20180203,0.017,-8.3E-5,20180228
4427920383700574337,152,atala,8.33,0.15,0,41079,1892,20180323,158.966089,59.468785,39.909488,12.125883,0.08005649,3.13908976,20171012,0.024,9.1E-5,20180228
4427920383700574337,154,bertha,7.58,0.15,0,48388,1635,20180323,228.158512,160.00969,36.740238,20.973416,0.07712661,3.19739972,20180203,0.016,-4.5E-5,20180228
4427920383700574337,155,scylla,11.39,0.15,0,51940,1697,20180323,2.923412,45.838308,40.994422,11.388164,0.27739022,2.75617724,20180203,0.017,-3.8E-5,20180228
4427920383700574337,156,xanthippe,8.64,0.15,1000,41459,2226,20180323,34.236807,338.285279,241.829064,9.781794,0.22744675,2.72720899,20171009,0.018,2.6E-5,20180228
4427920383700574337,158,koronis,9.27,0.15,0,45448,2137,20180323,136.221261,143.290992,277.884787,1.001438,0.05165306,2.87055172,20180203,0.028,1.7E-4,20180228
4427920383700574337,159,aemilia,8.12,0.15,2000,41653,2351,20180323,322.240309,333.309882,134.119754,6.129881,0.10737571,3.10390741,20180203,0.015,-2.5E-5,20180228
4427920383700574337,160,una,9.08,0.15,16000,39127,2044,20180323,276.057818,52.604342,8.602659,3.824664,0.06683658,2.72692141,20180203,0.017,8.5E-6,20180228
4427920383700574337,161,athor,9.15,0.13,0,43207,1812,20180323,149.965866,294.944144,18.605175,9.05954,0.13753014,2.37926659,20180203,0.019,-1.2E-4,20180228
4427920383700574337,162,laurentia,8.83,0.15,0,42299,2155,20180323,52.692985,116.366966,35.539827,6.096533,0.17970124,3.02008067,20180207,0.035,2.2E-4,20180228
4427920383700574337,163,erigone,9.47,0.04,0,45791,2134,20180323,82.279291,298.378194,160.159084,4.814269,0.19054578,2.36775,20180203,0.022,1.7E-4,20180228
4427920383700574337,164,eva,8.89,0.15,0,43977,1656,20180323,357.903938,284.085233,76.820141,24.473257,0.34627672,2.63230532,20180203,0.025,2.1E-5,20180228
4427920383700574337,165,loreley,7.65,0.15,9,51657,1821,20180323,233.154063,347.125919,302.521491,11.226759,0.08531365,3.12396476,20180203,0.028,-2.9E-5,20180228
4427920383700574337,166,rhodope,9.89,0.15,0,48342,2040,20180323,9.463002,264.483197,128.915959,12.027658,0.21183013,2.68542809,20180203,0.015,-1.0E-5,20180228
4427920383700574337,167,urda,9.2,0.15,16000,48874,2277,20180323,160.448696,132.83486,166.216322,2.212473,0.03699239,2.85331266,20180203,0.019,-1.0E-4,20180228
4427920383700574337,168,sibylla,7.94,0.15,0,50207,2326,20180323,265.535235,175.178002,205.962638,4.670208,0.07338422,3.37253488,20171012,0.021,5.8E-5,20180228
4427920383700574337,169,zelia,9.56,0.15,0,41030,2137,20180323,52.780624,335.055878,354.765377,5.499355,0.13064586,2.35838168,20180203,0.013,-8.4E-6,20180228
4427920383700574337,171,ophelia,8.31,0.15,0,45145,2405,20180323,118.534982,56.22135,100.478314,2.546791,0.13246047,3.1288135,20180207,0.017,3.4E-5,20180228
4427920383700574337,172,baucis,8.79,0.15,0,49321,1587,20180323,336.111945,359.616333,331.931118,10.019492,0.11386335,2.37948759,20171009,0.018,3.1E-5,20180228
4427920383700574337,173,ino,7.66,0.01,0,50677,2060,20180323,307.267335,228.885222,148.179414,14.196547,0.20845838,2.74248701,20171110,0.017,5.2E-5,20180228
4427920383700574337,174,phaedra,8.48,0.15,0,51269,1916,20180323,92.735374,289.245664,327.686777,12.121999,0.14119772,2.86169865,20180203,0.014,-5.4E-6,20180228
4427920383700574337,175,andromache,8.31,0.15,0,51246,2354,20180323,139.903016,320.28472,21.344441,3.218367,0.23278693,3.18354127,20180203,0.019,-9.5E-5,20180228
4427920383700574337,176,iduna,8.2,0.15,0,51126,2193,20180323,268.869996,188.530201,200.499016,22.673904,0.17033999,3.18080941,20171110,0.015,2.6E-5,20180228
4427920383700574337,177,irma,9.49,0.15,0,42825,2179,20180323,170.261907,38.384344,347.517311,1.38642,0.2363766,2.7713492,20180203,0.022,1.0E-4,20180228
4427920383700574337,178,belisana,9.3,0.15,0,45783,2126,20180323,272.928073,212.67134,51.108373,1.895051,0.0433046,2.46013786,20180203,0.032,9.5E-5,20180228
4427920383700574337,179,klytaemnestra,8.15,0.15,0,43441,1811,20180323,194.501458,103.641406,251.907666,7.816335,0.11321206,2.97202401,20180203,0.03,1.2E-4,20180228
4427920383700574337,181,eucharis,7.84,0.15,0,45641,1863,20180323,139.144787,318.922812,143.072214,18.873489,0.20519385,3.1284389,20171009,0.015,5.4E-5,20180228
4427920383700574337,182,elsa,9.12,0.15,0,41652,2005,20180323,177.381995,310.621105,107.196318,2.004697,0.18557081,2.41764715,20180203,0.019,1.0E-4,20180228
4427920383700574337,183,istria,9.68,0.15,0,40881,1763,20180323,61.603327,264.118486,141.948778,26.391107,0.35082591,2.79084077,20180203,0.029,-1.8E-4,20180228
4427920383700574337,184,dejopeja,8.31,0.15,0,41787,2369,20180323,222.754492,210.024414,331.596379,1.142944,0.06653682,3.18848627,20180203,0.014,-3.1E-5,20180228
4427920383700574337,185,eunike,7.62,0.15,0,48756,2480,20180323,98.146442,223.862352,153.831517,23.237582,0.12918475,2.73757322,20180203,0.023,-1.4E-4,20180228
4427920383700574337,186,celuta,8.91,0.15,0,40469,1775,20180323,78.115226,315.674114,14.768187,13.184783,0.14988768,2.36206121,20180203,0.015,-2.6E-5,20180228
4427920383700574337,187,lamberta,8.16,0.15,0,42126,2011,20180323,348.726211,196.936791,21.707041,10.58785,0.2416803,2.72785865,20180204,0.037,3.2E-4,20180228
4427920383700574337,188,menippe,9.22,0.15,0,37477,1654,20180323,115.515938,70.157238,240.897669,11.704503,0.17868385,2.76205371,20180204,0.017,-7.6E-5,20180228
4427920383700574337,189,phthia,9.33,0.15,0,50391,1919,20180323,131.665828,167.511196,203.420995,5.177771,0.0370255,2.44997374,20180204,0.031,-1.5E-4,20180228
4427920383700574337,190,ismene,7.59,0.15,0,44920,1952,20180323,209.487049,271.299615,175.4593,6.177184,0.16619854,3.98525051,20171110,0.018,3.1E-5,20180228
4427920383700574337,191,kolga,9.07,0.15,0,48590,2054,20180323,86.572122,226.770248,159.301877,11.507456,0.09093971,2.89412966,20180207,0.032,-1.9E-4,20180228
4427920383700574337,193,ambrosia,9.68,0.15,0,37388,1463,20180323,112.191609,81.539745,349.950648,12.000887,0.29620677,2.60267093,20180204,0.022,1.3E-4,20180228
4427920383700574337,194,prokne,7.68,0.15,0,50705,2031,20180323,182.205102,163.153404,159.307719,18.510412,0.23828536,2.61483721,20180204,0.022,-7.2E-5,20180228
4427920383700574337,195,eurykleia,9.01,0.15,0,48824,2311,20180323,235.023348,118.873819,6.994215,6.9713,0.04383462,2.87729659,20180204,0.012,-5.0E-6,20180228
4427920383700574337,197,arete,9.18,0.15,9,50645,2280,20180323,150.966137,246.336986,81.603765,8.795323,0.16423279,2.73802213,20180204,0.021,-1.1E-4,20180228
4427920383700574337,198,ampella,8.33,0.15,0,43529,1771,20180323,283.934905,89.080254,268.261212,9.319952,0.22683878,2.45946793,20171009,0.019,1.0E-4,20180228
4427920383700574337,199,byblis,8.5,0.15,0,50597,1802,20180323,191.481433,180.18741,88.577771,15.479295,0.17995618,3.16706046,20180204,0.022,-8.8E-5,20180228
4427920383700574337,202,chryseis,7.42,0.15,0,50372,1787,20180323,121.661804,0.653484,136.738114,8.849012,0.10367454,3.06956042,20171009,0.022,8.0E-5,20180228
4427920383700574337,203,pompeja,8.76,0.15,9,50526,1998,20180323,176.923554,58.321906,347.86283,3.172784,0.05788685,2.73968787,20180204,0.023,1.5E-4,20180228
4427920383700574337,204,kallisto,8.89,0.15,0,50296,2149,20180323,6.298301,55.141196,205.113085,8.287771,0.17448237,2.67052905,20171012,0.027,7.0E-5,20180228
4427920383700574337,205,martha,9.23,0.15,0,40230,2097,20180323,326.457066,177.015329,211.792029,10.69603,0.03594427,2.77718515,20180204,0.014,5.4E-6,20180228
4427920383700574337,206,hersilia,8.68,0.15,0,50509,2102,20180323,117.995957,301.033128,145.150863,3.777448,0.03729469,2.74236663,20180204,0.028,1.8E-4,20180228
